	value	id	patient_id	channel	patient_type	cell_id
23888	0.0	50	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_50
23892	0.0	51	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_51
23896	0.0	52	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_52
23900	0.0	53	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_53
23904	0.0	54	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_54
23908	0.0	55	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_55
23912	0.0	56	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_56
23916	0.0	57	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_57
23920	0.0	58	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_58
23924	0.0	59	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_59
23928	0.0	60	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_60
23932	0.0	61	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_61
23936	0.0	62	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_62
23940	0.0	63	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_63
23944	0.0	64	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_64
23948	0.0	65	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_65
23952	0.0	66	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_66
23956	0.0	67	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_67
23960	0.0	68	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_68
23964	0.0	69	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_69
23968	0.0	70	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_70
23972	0.0	71	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_71
23976	0.0	72	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_72
23980	0.0	73	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_73
23984	0.0	74	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_74
23988	0.0	75	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_75
23992	0.0	76	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_76
23996	0.0	77	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_77
24000	0.0	78	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_78
24004	0.0	79	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_79
24008	0.0	80	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_80
24012	0.0	81	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_81
24016	0.0	82	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_82
24020	0.0	83	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_83
24024	0.0	84	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_84
24028	0.0	85	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_85
24032	0.0	86	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_86
24036	0.0	87	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_87
24040	0.0	88	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_88
24044	0.0	89	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_89
24048	0.0	90	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_90
24052	0.0	91	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_91
24056	0.0	92	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_92
24060	0.0	93	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_93
24064	0.0	94	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_94
24068	0.0	95	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_95
24072	0.0	96	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_96
24076	0.0	97	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_97
24080	0.0	98	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_98
24084	0.0	99	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_99
24088	0.0	100	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_100
24092	0.0	101	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_101
24096	0.0	102	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_102
24100	0.0	103	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_103
24104	0.0	104	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_104
24108	0.0	105	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_105
24112	0.0	106	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_106
24116	0.0	107	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_107
24120	0.0	108	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_108
24124	0.0	109	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_109
24128	0.0	110	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_110
24132	0.0	111	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_111
24136	0.0	112	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_112
24140	0.0	113	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_113
24144	0.0	114	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_114
24148	0.0	115	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_115
24152	0.0	116	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_116
24156	0.0	117	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_117
24160	0.0	118	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_118
24164	0.0	119	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_119
24168	0.0	120	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_120
24172	0.0	121	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_121
24176	0.0	122	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_122
24180	0.0	123	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_123
24184	0.0	124	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_124
24188	0.0	125	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_125
24192	0.0	126	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_126
24196	0.0	127	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_127
24200	0.0	128	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_128
24204	0.0	129	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_129
24208	0.0	130	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_130
24212	0.0	131	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_131
24216	0.0	132	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_132
24220	0.0	133	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_133
24224	0.0	134	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_134
24228	0.0	135	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_135
24232	0.0	136	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_136
24236	0.0	137	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_137
24240	0.0	138	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_138
24244	0.0	139	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_139
24248	0.0	140	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_140
24252	0.0	141	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_141
24256	0.0	142	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_142
24260	0.0	143	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_143
24264	0.0	144	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_144
24268	0.0	145	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_145
24272	0.0	146	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_146
24276	0.0	147	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_147
24280	0.0	148	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_148
24284	0.0	149	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_149
24288	0.0	150	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_150
24292	0.0	151	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_151
24296	0.0	152	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_152
24300	0.0	153	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_153
24304	0.0	154	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_154
24308	0.0	155	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_155
24312	0.0	156	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_156
24316	0.0	157	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_157
24320	0.0	158	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_158
24324	0.0	159	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_159
24328	0.0	160	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_160
24332	0.0	161	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_161
24336	0.0	162	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_162
24340	0.0	163	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_163
24344	0.0	164	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_164
24348	0.0	165	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_165
24352	0.0	166	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_166
24356	0.0	167	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_167
24360	0.0	168	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_168
24364	0.0	169	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_169
24368	0.0	170	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_170
24372	0.0	171	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_171
24376	0.0	172	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_172
24380	0.0	173	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_173
24384	0.0	174	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_174
24388	0.0	175	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_175
24392	0.0	176	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_176
24396	0.0	177	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_177
24400	0.0	178	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_178
24404	0.0	179	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_179
24408	0.0	180	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_180
24412	0.0	181	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_181
24416	0.0	182	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_182
24420	0.0	183	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_183
24424	0.0	184	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_184
24428	0.0	185	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_185
24432	0.0	186	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_186
24436	0.0	187	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_187
24440	0.0	188	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_188
24444	0.0	189	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_189
24448	0.0	190	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_190
24452	0.0	191	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_191
24456	0.0	192	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_192
24460	0.0	193	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_193
24464	0.0	194	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_194
24468	0.0	195	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_195
24472	0.0	196	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_196
24476	0.0	197	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_197
24480	0.0	198	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_198
24484	0.0	199	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_199
24488	0.0	200	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_200
24492	0.0	201	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_201
24496	0.0	202	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_202
24500	0.0	203	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_203
24504	0.0	204	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_204
24508	0.0	205	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_205
24512	0.0	206	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_206
24516	0.0	207	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_207
24520	0.0	208	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_208
24524	0.0	209	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_209
24528	0.0	210	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_210
24532	0.0	211	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_211
24536	0.0	212	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_212
24540	0.0	213	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_213
24544	0.0	214	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_214
24548	0.0	215	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_215
24552	0.0	216	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_216
24556	0.0	217	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_217
24560	0.0	218	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_218
24564	0.0	219	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_219
24568	0.0	220	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_220
24572	0.0	221	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_221
24576	0.0	222	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_222
24580	0.0	223	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_223
24584	0.0	224	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_224
24588	0.0	225	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_225
24592	0.0	226	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_226
24596	0.0	227	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_227
24600	0.0	228	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_228
24604	0.0	229	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_229
24608	0.0	230	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_230
24612	0.0	231	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_231
24616	0.0	232	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_232
24620	0.0	233	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_233
24624	0.0	234	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_234
24628	0.0	235	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_235
24632	0.0	236	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_236
24636	0.0	237	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_237
24640	0.0	238	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_238
24644	0.0	239	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_239
24648	0.0	240	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_240
24652	0.0	241	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_241
24656	0.0	242	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_242
24660	0.0	243	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_243
24664	0.0	244	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_244
24668	0.0	245	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_245
24672	0.0	246	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_246
24676	0.0	247	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_247
24680	0.0	248	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_248
24684	0.0	249	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_249
24688	0.0	250	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_250
24692	0.0	251	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_251
24696	0.0	252	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_252
24700	0.0	253	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_253
24704	0.0	254	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_254
24708	0.0	255	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_255
24712	0.0	256	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_256
24716	0.0	257	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_257
24720	0.0	258	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_258
24724	0.0	259	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_259
24728	0.0	260	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_260
24732	0.0	261	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_261
24736	0.0	262	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_262
24740	0.0	263	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_263
24744	0.0	264	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_264
24748	0.0	265	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_265
24752	0.0	266	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_266
24756	0.0	267	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_267
24760	0.0	268	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_268
24764	0.0	269	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_269
24768	0.0	270	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_270
24772	0.0	271	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_271
24776	0.0	272	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_272
24780	0.0	273	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_273
24784	0.0	274	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_274
24788	0.0	275	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_275
24792	0.0	276	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_276
24796	0.0	277	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_277
24800	0.0	278	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_278
24804	0.0	279	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_279
24808	0.0	280	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_280
24812	0.0	281	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_281
24816	0.0	282	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_282
24820	0.0	283	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_283
24824	0.0	284	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_284
24828	0.0	285	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_285
24832	0.0	286	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_286
24836	0.0	287	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_287
24840	0.0	288	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_288
24844	0.0	289	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_289
24848	0.0	290	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_290
24852	0.0	291	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_291
24856	0.0	292	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_292
24860	0.0	293	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_293
24864	0.0	294	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_294
24868	0.0	295	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_295
24872	0.0	296	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_296
24876	0.0	297	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_297
24880	0.0	298	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_298
24884	0.0	299	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_299
24888	0.0	300	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_300
24892	0.0	301	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_301
24896	0.0	302	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_302
24900	0.0	303	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_303
24904	0.0	304	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_304
24908	0.0	305	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_305
24912	0.0	306	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_306
24916	0.0	307	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_307
24920	0.0	308	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_308
24924	0.0	309	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_309
24928	0.0	310	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_310
24932	0.0	311	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_311
24936	0.0	312	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_312
24940	0.0	313	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_313
24944	0.0	314	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_314
24948	0.0	315	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_315
24952	0.0	316	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_316
24956	0.0	317	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_317
24960	0.0	318	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_318
24964	0.0	319	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_319
24968	0.0	320	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_320
24972	0.0	321	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_321
24976	0.0	322	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_322
24980	0.0	323	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_323
24984	0.0	324	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_324
24988	0.0	325	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_325
24992	0.0	326	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_326
24996	0.0	327	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_327
25000	0.0	328	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_328
25004	0.0	329	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_329
25008	0.0	330	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_330
25012	0.0	331	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_331
25016	0.0	332	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_332
25020	0.0	333	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_333
25024	0.0	334	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_334
25028	0.0	335	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_335
25032	0.0	336	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_336
25036	0.0	337	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_337
25040	0.0	338	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_338
25044	0.0	339	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_339
25048	0.0	340	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_340
25052	0.0	341	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_341
25056	0.0	342	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_342
25060	0.0	343	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_343
25064	0.0	344	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_344
25068	0.0	345	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_345
25072	0.0	346	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_346
25076	0.0	347	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_347
25080	0.0	348	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_348
25084	0.0	349	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_349
25088	0.0	350	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_350
25092	0.0	351	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_351
25096	0.0	352	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_352
25100	0.0	353	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_353
25104	0.0	354	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_354
25108	0.0	355	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_355
25112	0.0	356	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_356
25116	0.0	357	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_357
25120	0.0	358	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_358
25124	0.0	359	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_359
25128	0.0	360	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_360
25132	0.0	361	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_361
25136	0.0	362	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_362
25140	0.0	363	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_363
25144	0.0	364	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_364
25148	0.0	365	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_365
25152	0.0	366	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_366
25156	0.0	367	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_367
25160	0.0	368	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_368
25164	0.0	369	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_369
25168	0.0	370	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_370
25172	0.0	371	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_371
25176	0.0	372	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_372
25180	0.0	373	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_373
25184	0.0	374	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_374
25188	0.0	375	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_375
25192	0.0	376	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_376
25196	0.0	377	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_377
25200	0.0	378	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_378
25204	0.0	379	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_379
25208	0.0	380	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_380
25212	0.0	381	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_381
25216	0.0	382	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_382
25220	0.0	383	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_383
25224	0.0	384	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_384
25228	0.0	385	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_385
25232	0.0	386	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_386
25236	0.0	387	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_387
25240	0.0	388	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_388
25244	0.0	389	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_389
25248	0.0	390	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_390
25252	0.0	391	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_391
25256	0.0	392	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_392
25260	0.0	393	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_393
25264	0.0	394	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_394
25268	0.0	395	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_395
25272	0.0	396	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_396
25276	0.0	397	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_397
25280	0.0	398	P10	NDUFB8_MCLASS_OVEREXP	patient	P10_398
